"City","Year","Sport","Discipline","Event","Athlete","Gender","Country_Code","Country","Event_gender","Medal","latitude","longitude","n"
"Athens",2004,"Handball","Handball","handball","VORI, Igor","Men","CRO","Croatia","M","Gold",45.1,15.2,25
"Athens",2004,"Handball","Handball","handball","ZRNIC, Vedran","Men","CRO","Croatia","M","Gold",45.1,15.2,25
"Athens",2004,"Handball","Handball","handball","LACKOVIC, Blazenko","Men","CRO","Croatia","M","Gold",45.1,15.2,25
"Athens",2004,"Handball","Handball","handball","BALIC, Ivano","Men","CRO","Croatia","M","Gold",45.1,15.2,25
"Athens",2004,"Handball","Handball","handball","JOERGENSEN, Rikke Hoerlykke","Women","DEN","Denmark","W","Gold",56.26392,9.501785,47
"Athens",2004,"Handball","Handball","handball","KIAERSKOU, Lotte","Women","DEN","Denmark","W","Gold",56.26392,9.501785,47
"Athens",2004,"Handball","Handball","handball","MATOSEVIC, Valter","Men","CRO","Croatia","M","Gold",45.1,15.2,25
"Athens",2004,"Handball","Handball","handball","DOMINIKOVIC, Davor","Men","CRO","Croatia","M","Gold",45.1,15.2,25
"Athens",2004,"Handball","Handball","handball","VESTERGAARD LARSEN, Mette","Women","DEN","Denmark","W","Gold",56.26392,9.501785,47
"Athens",2004,"Handball","Handball","handball","JENSEN, Trine","Women","DEN","Denmark","W","Gold",56.26392,9.501785,47
"Athens",2004,"Handball","Handball","handball","METLICIC, Petar","Men","CRO","Croatia","M","Gold",45.1,15.2,25
"Athens",2004,"Handball","Handball","handball","LOSERT, Venio","Men","CRO","Croatia","M","Gold",45.1,15.2,25
"Athens",2004,"Handball","Handball","handball","SCHMIDT, Rikke","Women","DEN","Denmark","W","Gold",56.26392,9.501785,47
"Athens",2004,"Handball","Handball","handball","BROEDSGAARD, Karen","Women","DEN","Denmark","W","Gold",56.26392,9.501785,47
"Athens",2004,"Handball","Handball","handball","SPREM, Goran","Men","CRO","Croatia","M","Gold",45.1,15.2,25
"Athens",2004,"Handball","Handball","handball","SPOLJARIC, Denis","Men","CRO","Croatia","M","Gold",45.1,15.2,25
"Athens",2004,"Handball","Handball","handball","MIKKELSEN, Henriette Roende","Women","DEN","Denmark","W","Gold",56.26392,9.501785,47
"Athens",2004,"Handball","Handball","handball","GOLUZA, Slavko","Men","CRO","Croatia","M","Gold",45.1,15.2,25
"Athens",2004,"Handball","Handball","handball","THOMSEN, Camilla Ingemann","Women","DEN","Denmark","W","Gold",56.26392,9.501785,47
"Athens",2004,"Handball","Handball","handball","FRUELUND, Katrine","Women","DEN","Denmark","W","Gold",56.26392,9.501785,47
"Athens",2004,"Handball","Handball","handball","DAUGAARD, Line","Women","DEN","Denmark","W","Gold",56.26392,9.501785,47
"Athens",2004,"Handball","Handball","handball","ANDERSEN, Kristine","Women","DEN","Denmark","W","Gold",56.26392,9.501785,47
"Athens",2004,"Handball","Handball","handball","SOLA, Vlado","Men","CRO","Croatia","M","Gold",45.1,15.2,25
"Athens",2004,"Handball","Handball","handball","DZOMBA, Mirza","Men","CRO","Croatia","M","Gold",45.1,15.2,25
"Athens",2004,"Handball","Handball","handball","MORTENSEN, Karin Oernhoej","Women","DEN","Denmark","W","Gold",56.26392,9.501785,47
"Athens",2004,"Hockey","Hockey","hockey","HAMMOND, Robert","Men","AUS","Australia","M","Gold",-25.274398,133.775136,306
"Athens",2004,"Hockey","Hockey","hockey","LEHMANN, Sonja","Women","GER","Germany","W","Gold",51.165691,10.451526,250
"Athens",2004,"Hockey","Hockey","hockey","GUDE, Franziska","Women","GER","Germany","W","Gold",51.165691,10.451526,250
"Athens",2004,"Hockey","Hockey","hockey","LATIF, Badri","Women","GER","Germany","W","Gold",51.165691,10.451526,250
"Athens",2004,"Hockey","Hockey","hockey","GEORGE, Bevan","Men","AUS","Australia","M","Gold",-25.274398,133.775136,306
"Athens",2004,"Hockey","Hockey","hockey","KLECKER, Denise","Women","GER","Germany","W","Gold",51.165691,10.451526,250
"Athens",2004,"Hockey","Hockey","hockey","ZWEHL, Julia","Women","GER","Germany","W","Gold",51.165691,10.451526,250
"Athens",2004,"Hockey","Hockey","hockey","DWYER, Jamie","Men","AUS","Australia","M","Gold",-25.274398,133.775136,306
"Athens",2004,"Hockey","Hockey","hockey","RODEWALD, Marion","Women","GER","Germany","W","Gold",51.165691,10.451526,250
"Athens",2004,"Hockey","Hockey","hockey","HAASE, Mandy","Women","GER","Germany","W","Gold",51.165691,10.451526,250
"Athens",2004,"Hockey","Hockey","hockey","LAETZSCH, Heike","Women","GER","Germany","W","Gold",51.165691,10.451526,250
"Athens",2004,"Hockey","Hockey","hockey","ERNSTING KRIENKE, Nadine","Women","GER","Germany","W","Gold",51.165691,10.451526,250
"Athens",2004,"Hockey","Hockey","hockey","EGLINGTON, Nathan","Men","AUS","Australia","M","Gold",-25.274398,133.775136,306
"Athens",2004,"Hockey","Hockey","hockey","MOWLAM, Stephen","Men","AUS","Australia","M","Gold",-25.274398,133.775136,306
"Athens",2004,"Hockey","Hockey","hockey","MCCANN, Michael","Men","AUS","Australia","M","Gold",-25.274398,133.775136,306
"Athens",2004,"Hockey","Hockey","hockey","LIVERMORE, Brent","Men","AUS","Australia","M","Gold",-25.274398,133.775136,306
"Athens",2004,"Hockey","Hockey","hockey","BROOKS, Travis","Men","AUS","Australia","M","Gold",-25.274398,133.775136,306
"Athens",2004,"Hockey","Hockey","hockey","BACHMANN, Tina","Women","GER","Germany","W","Gold",51.165691,10.451526,250
"Athens",2004,"Hockey","Hockey","hockey","WELLS, Matthew","Men","AUS","Australia","M","Gold",-25.274398,133.775136,306
"Athens",2004,"Hockey","Hockey","hockey","BUTLER, Dean","Men","AUS","Australia","M","Gold",-25.274398,133.775136,306
"Athens",2004,"Hockey","Hockey","hockey","KUEHN, Anke","Women","GER","Germany","W","Gold",51.165691,10.451526,250
"Athens",2004,"Hockey","Hockey","hockey","MUELLER, Silke","Women","GER","Germany","W","Gold",51.165691,10.451526,250
"Athens",2004,"Hockey","Hockey","hockey","WALTER, Louisa","Women","GER","Germany","W","Gold",51.165691,10.451526,250
"Athens",2004,"Hockey","Hockey","hockey","HICKMAN, Mark","Men","AUS","Australia","M","Gold",-25.274398,133.775136,306
"Athens",2004,"Hockey","Hockey","hockey","KELLER, Natascha","Women","GER","Germany","W","Gold",51.165691,10.451526,250
"Athens",2004,"Hockey","Hockey","hockey","DE YOUNG, Liam","Men","AUS","Australia","M","Gold",-25.274398,133.775136,306
"Athens",2004,"Hockey","Hockey","hockey","CASARETTO, Caroline","Women","GER","Germany","W","Gold",51.165691,10.451526,250
"Athens",2004,"Hockey","Hockey","hockey","BRENNAN, Michael","Men","AUS","Australia","M","Gold",-25.274398,133.775136,306
"Athens",2004,"Hockey","Hockey","hockey","KNOWLES, Mark","Men","AUS","Australia","M","Gold",-25.274398,133.775136,306
"Athens",2004,"Hockey","Hockey","hockey","ELDER, Troy","Men","AUS","Australia","M","Gold",-25.274398,133.775136,306
"Athens",2004,"Hockey","Hockey","hockey","RINNE, Fanny","Women","GER","Germany","W","Gold",51.165691,10.451526,250
"Athens",2004,"Hockey","Hockey","hockey","SCHUBERT, Grant","Men","AUS","Australia","M","Gold",-25.274398,133.775136,306
"Athens",2004,"Judo","Judo","+ 78kg (heavyweight)","TSUKADA, Maki","Women","JPN","Japan","W","Gold",36.204824,138.252924,145
"Athens",2004,"Judo","Judo","73 - 81kg (half-middleweight)","ILIADIS, Ilias","Men","GRE","Greece","M","Gold",39.074208,21.824312,38
"Athens",2004,"Judo","Judo","63 - 70kg (middleweight)","UENO, Masae","Women","JPN","Japan","W","Gold",36.204824,138.252924,145
"Athens",2004,"Judo","Judo","48 - 52kg (half-lightweight)","XIAN, Dongmei","Women","CHN","China","W","Gold",35.86166,104.195397,278
"Athens",2004,"Judo","Judo","81 - 90kg (middleweight)","ZVIADAURI, Zurab","Men","GEO","Georgia","M","Gold",42.315407,43.356892,10
"Athens",2004,"Judo","Judo","- 48 kg","TANI, Ryoko","Women","JPN","Japan","W","Gold",36.204824,138.252924,145
"Athens",2004,"Judo","Judo","90 - 100kg (half-heavyweight)","MAKARAU, Ihar","Men","BLR","Belarus","M","Gold",53.709807,27.953389,47
"Athens",2004,"Judo","Judo","66 - 73kg (lightweight)","LEE, Won Hee","Men","KOR","Korea, South","M","Gold",NA,NA,130
"Athens",2004,"Judo","Judo","60 - 66kg (half-lightweight)","UCHISHIBA, Masato","Men","JPN","Japan","M","Gold",36.204824,138.252924,145
"Athens",2004,"Judo","Judo","+ 100kg (heavyweight)","SUZUKI, Keiji","Men","JPN","Japan","M","Gold",36.204824,138.252924,145
"Athens",2004,"Judo","Judo","52 - 57kg (lightweight)","BOENISCH, Yvonne","Women","GER","Germany","W","Gold",51.165691,10.451526,250
"Athens",2004,"Judo","Judo","57 - 63kg (half-middleweight)","TANIMOTO, Ayumi","Women","JPN","Japan","W","Gold",36.204824,138.252924,145
"Athens",2004,"Judo","Judo","- 60 kg","NOMURA, Tadahiro","Men","JPN","Japan","M","Gold",36.204824,138.252924,145
"Athens",2004,"Judo","Judo","70 - 78kg (half-heavyweight)","ANNO, Noriko","Women","JPN","Japan","W","Gold",36.204824,138.252924,145
"Athens",2004,"Modern Pentathlon","Modern Pentath.","Individual competition","MOISEEV, Andrey","Men","RUS","Russia","M","Gold",61.52401,105.318756,335
"Athens",2004,"Modern Pentathlon","Modern Pentath.","Individual competition","VOROS, Zsuzsanna","Women","HUN","Hungary","W","Gold",47.162494,19.503304,67
"Athens",2004,"Rowing","Rowing","eight with coxswain (8+)","ALLEN, Wyatt","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Athens",2004,"Rowing","Rowing","lightweight double sculls (2x)","SYCZ, Robert","Men","POL","Poland","M","Gold",51.919438,19.145136,32
"Athens",2004,"Rowing","Rowing","four without coxswain (4-)","CRACKNELL, James","Men","GBR","United Kingdom","M","Gold",55.378051,-3.435973,134
"Athens",2004,"Rowing","Rowing","eight with coxswain (8+)","AHRENS, Chris","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Athens",2004,"Rowing","Rowing","double sculls (2x)","EVERS-SWINDELL, Georgina","Women","NZL","New Zealand","W","Gold",-40.900557,174.885971,20
"Athens",2004,"Rowing","Rowing","lightweight double sculls (2x)","KUCHARSKI, Tomasz","Men","POL","Poland","M","Gold",51.919438,19.145136,32
"Athens",2004,"Rowing","Rowing","eight with coxswain (8+)","SUSANU, Viorica","Women","ROU","Romania","W","Gold",45.943161,24.96676,61
"Athens",2004,"Rowing","Rowing","eight with coxswain (8+)","GEORGESCU, Elena","Women","ROU","Romania","W","Gold",45.943161,24.96676,61
"Athens",2004,"Rowing","Rowing","eight with coxswain (8+)","LIPA, Elisabeta","Women","ROU","Romania","W","Gold",45.943161,24.96676,61
"Athens",2004,"Rowing","Rowing","pair without coxswain (2-)","SUSANU, Viorica","Women","ROU","Romania","W","Gold",45.943161,24.96676,61
"Athens",2004,"Rowing","Rowing","lightweight coxless four (4-)","EBERT, Thomas","Men","DEN","Denmark","M","Gold",56.26392,9.501785,47
"Athens",2004,"Rowing","Rowing","single sculls (1x)","RUTSCHOW, Katrin","Women","GER","Germany","W","Gold",51.165691,10.451526,250
"Athens",2004,"Rowing","Rowing","four without coxswain (4-)","PINSENT, Matthew","Men","GBR","United Kingdom","M","Gold",55.378051,-3.435973,134
"Athens",2004,"Rowing","Rowing","lightweight double sculls (2x)","BURCICA, Constanta","Women","ROU","Romania","W","Gold",45.943161,24.96676,61
"Athens",2004,"Rowing","Rowing","quadruple sculls without coxswain (4x)","SVIRIN, Alekseij","Men","RUS","Russia","M","Gold",61.52401,105.318756,335
"Athens",2004,"Rowing","Rowing","double sculls (2x)","EVERS-SWINDELL, Caroline","Women","NZL","New Zealand","W","Gold",-40.900557,174.885971,20
"Athens",2004,"Rowing","Rowing","coxless pair (2-)","GINN, Drew","Men","AUS","Australia","M","Gold",-25.274398,133.775136,306
"Athens",2004,"Rowing","Rowing","lightweight coxless four (4-)","EBBESEN, Eskild Balschmidt","Men","DEN","Denmark","M","Gold",56.26392,9.501785,47
"Athens",2004,"Rowing","Rowing","coxless pair (2-)","TOMKINS, James","Men","AUS","Australia","M","Gold",-25.274398,133.775136,306
"Athens",2004,"Rowing","Rowing","lightweight coxless four (4-)","MOELVIG, Stephan","Men","DEN","Denmark","M","Gold",56.26392,9.501785,47
"Athens",2004,"Rowing","Rowing","quadruple sculls without coxswain (4x)","FEDOROVTSEV, Sergey","Men","RUS","Russia","M","Gold",61.52401,105.318756,335
"Athens",2004,"Rowing","Rowing","eight with coxswain (8+)","HOOPMAN, Beau","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Athens",2004,"Rowing","Rowing","quadruple sculls without coxswain (4x)","BORON, Kathrin","Women","GER","Germany","W","Gold",51.165691,10.451526,250
"Athens",2004,"Rowing","Rowing","four without coxswain (4-)","WILLIAMS, Steve","Men","GBR","United Kingdom","M","Gold",55.378051,-3.435973,134
"Athens",2004,"Rowing","Rowing","eight with coxswain (8+)","DEAKIN, Matt","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Athens",2004,"Rowing","Rowing","eight with coxswain (8+)","FLOREA, Rodica","Women","ROU","Romania","W","Gold",45.943161,24.96676,61
"Athens",2004,"Rowing","Rowing","eight with coxswain (8+)","BEERY, Dan","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Athens",2004,"Rowing","Rowing","eight with coxswain (8+)","HANSEN, Joseph","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Athens",2004,"Rowing","Rowing","quadruple sculls without coxswain (4x)","EVERS, Meike","Women","GER","Germany","W","Gold",51.165691,10.451526,250
"Athens",2004,"Rowing","Rowing","quadruple sculls without coxswain (4x)","KRAVTSOV, Igor","Men","RUS","Russia","M","Gold",61.52401,105.318756,335
"Athens",2004,"Rowing","Rowing","pair without coxswain (2-)","ANDRUNACHE, Georgeta","Women","ROU","Romania","W","Gold",45.943161,24.96676,61
"Athens",2004,"Rowing","Rowing","quadruple sculls without coxswain (4x)","SPINEV, Nikolay","Men","RUS","Russia","M","Gold",61.52401,105.318756,335
"Athens",2004,"Rowing","Rowing","four without coxswain (4-)","COODE, Ed","Men","GBR","United Kingdom","M","Gold",55.378051,-3.435973,134
"Athens",2004,"Rowing","Rowing","eight with coxswain (8+)","CIPOLLONE, Pete","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Athens",2004,"Rowing","Rowing","quadruple sculls without coxswain (4x)","LUTZE, Manuela","Women","GER","Germany","W","Gold",51.165691,10.451526,250
"Athens",2004,"Rowing","Rowing","double sculls (2x)","VIEILLEDENT, Sebastien","Men","FRA","France","M","Gold",46.227638,2.213749,129
"Athens",2004,"Rowing","Rowing","eight with coxswain (8+)","PAPUC, Ioana","Women","ROU","Romania","W","Gold",45.943161,24.96676,61
"Athens",2004,"Rowing","Rowing","lightweight double sculls (2x)","ALUPEI, Angela","Women","ROU","Romania","W","Gold",45.943161,24.96676,61
"Athens",2004,"Rowing","Rowing","eight with coxswain (8+)","BARASCU, Aurica","Women","ROU","Romania","W","Gold",45.943161,24.96676,61
"Athens",2004,"Rowing","Rowing","eight with coxswain (8+)","IGNAT, Doina","Women","ROU","Romania","W","Gold",45.943161,24.96676,61
"Athens",2004,"Rowing","Rowing","eight with coxswain (8+)","VOLPENHEIN, Bryan","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Athens",2004,"Rowing","Rowing","double sculls (2x)","HARDY, Adrien","Men","FRA","France","M","Gold",46.227638,2.213749,129
"Athens",2004,"Rowing","Rowing","quadruple sculls without coxswain (4x)","EL QALQILI, Kerstin","Women","GER","Germany","W","Gold",51.165691,10.451526,250
"Athens",2004,"Rowing","Rowing","eight with coxswain (8+)","READ, Jason","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Athens",2004,"Rowing","Rowing","eight with coxswain (8+)","GAFENCU, Liliana","Women","ROU","Romania","W","Gold",45.943161,24.96676,61
"Athens",2004,"Rowing","Rowing","single sculls (1x)","TUFTE, Olaf","Men","NOR","Norway","M","Gold",60.472024,8.468946,29
"Athens",2004,"Rowing","Rowing","eight with coxswain (8+)","ANDRUNACHE, Georgeta","Women","ROU","Romania","W","Gold",45.943161,24.96676,61
"Athens",2004,"Rowing","Rowing","lightweight coxless four (4-)","KRISTENSEN, Thor","Men","DEN","Denmark","M","Gold",56.26392,9.501785,47
"Athens",2004,"Sailing","Sailing","Tornado - Multihull","HAGARA, Roman","Men","AUT","Austria","X","Gold",47.516231,14.550072,11
"Athens",2004,"Sailing","Sailing","board (Mistral)","MERRET, Faustine","Women","FRA","France","W","Gold",46.227638,2.213749,129
"Athens",2004,"Sailing","Sailing","49er - Skiff","MARTINEZ, Iker","Men","ESP","Spain","X","Gold",40.463667,-3.74922,98
"Athens",2004,"Sailing","Sailing","Star - Keelboat","FERREIRA, Marcelo","Men","BRA","Brazil","M","Gold",-14.235004,-51.92528,115
"Athens",2004,"Sailing","Sailing","470 - Two Person Dinghy","FOERSTER, Paul","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Athens",2004,"Sailing","Sailing","board (Mistral)","FRIDMAN, Gal","Men","ISR","Israel","M","Gold",31.046051,34.851612,3
"Athens",2004,"Sailing","Sailing","49er - Skiff","FERNANDEZ, Xavier","Men","ESP","Spain","X","Gold",40.463667,-3.74922,98
"Athens",2004,"Sailing","Sailing","Star - Keelboat","GRAEL, Torben","Men","BRA","Brazil","M","Gold",-14.235004,-51.92528,115
"Athens",2004,"Sailing","Sailing","Yngling - Keelboat","AYTON, Sarah","Women","GBR","United Kingdom","W","Gold",55.378051,-3.435973,134
"Athens",2004,"Sailing","Sailing","Yngling - Keelboat","ROBERTSON, Shirley","Women","GBR","United Kingdom","W","Gold",55.378051,-3.435973,134
"Athens",2004,"Sailing","Sailing","Yngling - Keelboat","WEBB, Sarah","Women","GBR","United Kingdom","W","Gold",55.378051,-3.435973,134
"Athens",2004,"Sailing","Sailing","single-handed dinghy open (Laser)","SCHEIDT, Robert","Men","BRA","Brazil","X","Gold",-14.235004,-51.92528,115
"Athens",2004,"Sailing","Sailing","single-handed dinghy (Europe)","SUNDBY, Siren","Women","NOR","Norway","W","Gold",60.472024,8.468946,29
"Athens",2004,"Sailing","Sailing","470 - Two Person Dinghy","TSOULFA, Aimilia","Women","GRE","Greece","W","Gold",39.074208,21.824312,38
"Athens",2004,"Sailing","Sailing","470 - Two Person Dinghy","BURNHAM, Kevin","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Athens",2004,"Sailing","Sailing","470 - Two Person Dinghy","BEKATOROU, Sofia","Women","GRE","Greece","W","Gold",39.074208,21.824312,38
"Athens",2004,"Sailing","Sailing","single-handed dinghy (Finn)","AINSLIE, Ben","Men","GBR","United Kingdom","M","Gold",55.378051,-3.435973,134
"Athens",2004,"Sailing","Sailing","Tornado - Multihull","STEINACHER, Hans Peter","Men","AUT","Austria","X","Gold",47.516231,14.550072,11
"Athens",2004,"Shooting","Shooting","skeet (75 targets)","IGALY, Diana","Women","HUN","Hungary","W","Gold",47.162494,19.503304,67
"Athens",2004,"Shooting","Shooting","50m pistol (60 shots)","NESTRUEV, Mikhail","Men","RUS","Russia","M","Gold",61.52401,105.318756,335
"Athens",2004,"Shooting","Shooting","10m air pistol (40 shots)","KOSTEVYCH, Olena","Women","UKR","Ukraine","W","Gold",48.379433,31.16558,79
"Athens",2004,"Shooting","Shooting","trap (125 targets)","ALIPOV, Alexei","Men","RUS","Russia","M","Gold",61.52401,105.318756,335
"Athens",2004,"Shooting","Shooting","50m rifle 3 positions (3x20 shots)","GALKINA, Lioubov","Women","RUS","Russia","W","Gold",61.52401,105.318756,335
"Athens",2004,"Shooting","Shooting","25m pistol (30+30 shots)","GROZDEVA, Maria","Women","BUL","Bulgaria","W","Gold",42.733883,25.48583,22
"Athens",2004,"Shooting","Shooting","double trap (120 targets)","RHODE, Kimberly","Women","USA","United States","W","Gold",37.09024,-95.712891,579
"Athens",2004,"Shooting","Shooting","trap (75 targets)","BALOGH, Suzanne","Women","AUS","Australia","W","Gold",-25.274398,133.775136,306
"Athens",2004,"Shooting","Shooting","50m rifle 3 positions (3x40 shots)","JIA, Zhanbo","Men","CHN","China","M","Gold",35.86166,104.195397,278
"Athens",2004,"Shooting","Shooting","10m air pistol (60 shots)","WANG, Yifu","Men","CHN","China","M","Gold",35.86166,104.195397,278
"Athens",2004,"Shooting","Shooting","25m rapid fire pistol (60 shots)","SCHUMANN, Ralf","Men","GER","Germany","M","Gold",51.165691,10.451526,250
"Athens",2004,"Shooting","Shooting","10m air rifle (40 shots)","DU, Li","Women","CHN","China","W","Gold",35.86166,104.195397,278
"Athens",2004,"Shooting","Shooting","10m running target (30+30 shots)","KURZER, Manfred","Men","GER","Germany","M","Gold",51.165691,10.451526,250
"Athens",2004,"Shooting","Shooting","double trap (150 targets)","ALMAKTOUM, Shaikh Ahmed","Men","UAE","United Arab Emirates","M","Gold",23.424076,53.847818,1
"Athens",2004,"Shooting","Shooting","skeet (125 targets)","BENELLI, Andrea","Men","ITA","Italy","M","Gold",41.87194,12.56738,144
"Athens",2004,"Shooting","Shooting","10m air rifle (60 shots)","ZHU, Qinan","Men","CHN","China","M","Gold",35.86166,104.195397,278
"Athens",2004,"Shooting","Shooting","50m rifle prone (60 shots)","EMMONS, Matthew","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Athens",2004,"Softball","Softball","softball","BERG, Laura","Women","USA","United States","W","Gold",37.09024,-95.712891,579
"Athens",2004,"Softball","Softball","softball","FERNANDEZ, Lisa","Women","USA","United States","W","Gold",37.09024,-95.712891,579
"Athens",2004,"Softball","Softball","softball","AMICO, Leah","Women","USA","United States","W","Gold",37.09024,-95.712891,579
"Athens",2004,"Softball","Softball","softball","KRETSCHMAN, Kelly","Women","USA","United States","W","Gold",37.09024,-95.712891,579
"Athens",2004,"Softball","Softball","softball","FREED, Amanda","Women","USA","United States","W","Gold",37.09024,-95.712891,579
"Athens",2004,"Softball","Softball","softball","BUSTOS, Crystl","Women","USA","United States","W","Gold",37.09024,-95.712891,579
"Athens",2004,"Softball","Softball","softball","OSTERMAN, Catherine","Women","USA","United States","W","Gold",37.09024,-95.712891,579
"Athens",2004,"Softball","Softball","softball","FINCH, Jennie","Women","USA","United States","W","Gold",37.09024,-95.712891,579
"Athens",2004,"Softball","Softball","softball","WATLEY, Natasha","Women","USA","United States","W","Gold",37.09024,-95.712891,579
"Athens",2004,"Softball","Softball","softball","TOPPING, Jenny","Women","USA","United States","W","Gold",37.09024,-95.712891,579
"Athens",2004,"Softball","Softball","softball","MENDOZA, Jessica","Women","USA","United States","W","Gold",37.09024,-95.712891,579
"Athens",2004,"Softball","Softball","softball","FLOWERS, Tairia","Women","USA","United States","W","Gold",37.09024,-95.712891,579
"Athens",2004,"Softball","Softball","softball","JUNG, Lovieanne","Women","USA","United States","W","Gold",37.09024,-95.712891,579
"Athens",2004,"Softball","Softball","softball","NUVEMAN, Stacey","Women","USA","United States","W","Gold",37.09024,-95.712891,579
"Athens",2004,"Softball","Softball","softball","HARRIGAN, Lori","Women","USA","United States","W","Gold",37.09024,-95.712891,579
"Athens",2004,"Table Tennis","Table Tennis","doubles","CHEN, Qi","Men","CHN","China","M","Gold",35.86166,104.195397,278
"Athens",2004,"Table Tennis","Table Tennis","doubles","MA, Lin","Men","CHN","China","M","Gold",35.86166,104.195397,278
"Athens",2004,"Table Tennis","Table Tennis","doubles","WANG, Nan","Women","CHN","China","W","Gold",35.86166,104.195397,278
"Athens",2004,"Table Tennis","Table Tennis","singles","RYU, Seungmin","Men","KOR","Korea, South","M","Gold",NA,NA,130
"Athens",2004,"Table Tennis","Table Tennis","singles","ZHANG, Yining","Women","CHN","China","W","Gold",35.86166,104.195397,278
"Athens",2004,"Table Tennis","Table Tennis","doubles","ZHANG, Yining","Women","CHN","China","W","Gold",35.86166,104.195397,278
"Athens",2004,"Taekwondo","Taekwondo","68 - 80 kg","LOPEZ, Steven","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Athens",2004,"Taekwondo","Taekwondo","- 58 kg","CHU, Mu Yen","Men","TPE","Taiwan","M","Gold",23.69781,120.960515,13
"Athens",2004,"Taekwondo","Taekwondo","+ 67 kg","CHEN, Zhong","Women","CHN","China","W","Gold",35.86166,104.195397,278
"Athens",2004,"Taekwondo","Taekwondo","+ 80 kg","MOON, Dae Sung","Men","KOR","Korea, South","M","Gold",NA,NA,130
"Athens",2004,"Taekwondo","Taekwondo","49 - 57 kg","JANG, Ji Won","Women","KOR","Korea, South","W","Gold",NA,NA,130
"Athens",2004,"Taekwondo","Taekwondo","58 - 68 kg","SAEI, Hadi","Men","IRI","Iran","M","Gold",32.427908,53.688046,8
"Athens",2004,"Taekwondo","Taekwondo","- 49 kg","CHEN, Shih Hsin","Women","TPE","Taiwan","W","Gold",23.69781,120.960515,13
"Athens",2004,"Taekwondo","Taekwondo","57 - 67 kg","LUO, Wei","Women","CHN","China","W","Gold",35.86166,104.195397,278
"Athens",2004,"Tennis","Tennis","singles","MASSU, Nicolas","Men","CHI","Chile","M","Gold",-35.675147,-71.542969,5
"Athens",2004,"Tennis","Tennis","doubles","SUN, Tian Tian","Women","CHN","China","W","Gold",35.86166,104.195397,278
"Athens",2004,"Tennis","Tennis","singles","HENIN-HARDENNE, Justine","Women","BEL","Belgium","W","Gold",50.503887,4.469936,8
"Athens",2004,"Tennis","Tennis","doubles","LI, Ting","Women","CHN","China","W","Gold",35.86166,104.195397,278
"Athens",2004,"Tennis","Tennis","doubles","GONZALEZ, Fernando","Men","CHI","Chile","M","Gold",-35.675147,-71.542969,5
"Athens",2004,"Tennis","Tennis","doubles","MASSU, Nicolas","Men","CHI","Chile","M","Gold",-35.675147,-71.542969,5
"Athens",2004,"Triathlon","Triathlon","Individual","ALLEN, Kate","Women","AUT","Austria","W","Gold",47.516231,14.550072,11
"Athens",2004,"Triathlon","Triathlon","Individual","CARTER, Hamish","Men","NZL","New Zealand","M","Gold",-40.900557,174.885971,20
"Athens",2004,"Volleyball","Beach volley.","beach volleyball","REGO, Emanuel","Men","BRA","Brazil","M","Gold",-14.235004,-51.92528,115
"Athens",2004,"Volleyball","Beach volley.","beach volleyball","WALSH, Kerri","Women","USA","United States","W","Gold",37.09024,-95.712891,579
"Athens",2004,"Volleyball","Beach volley.","beach volleyball","SANTOS, Ricardo","Men","BRA","Brazil","M","Gold",-14.235004,-51.92528,115
"Athens",2004,"Volleyball","Beach volley.","beach volleyball","MAY-TREANOR, Misty","Women","USA","United States","W","Gold",37.09024,-95.712891,579
"Athens",2004,"Volleyball","Volleyball","volleyball","GODOY FILHO, Gilberto","Men","BRA","Brazil","M","Gold",-14.235004,-51.92528,115
"Athens",2004,"Volleyball","Volleyball","volleyball","RODRIGUES, Anderson","Men","BRA","Brazil","M","Gold",-14.235004,-51.92528,115
"Athens",2004,"Volleyball","Volleyball","volleyball","ZHAO, Ruirui","Women","CHN","China","W","Gold",35.86166,104.195397,278
"Athens",2004,"Volleyball","Volleyball","volleyball","ENDRES, Gustavo","Men","BRA","Brazil","M","Gold",-14.235004,-51.92528,115
"Athens",2004,"Volleyball","Volleyball","volleyball","SANTOS, Sergio Dutra","Men","BRA","Brazil","M","Gold",-14.235004,-51.92528,115
"Athens",2004,"Volleyball","Volleyball","volleyball","SANTANA, Rodrigo","Men","BRA","Brazil","M","Gold",-14.235004,-51.92528,115
"Athens",2004,"Volleyball","Volleyball","volleyball","BITENCOURT, Nalbert","Men","BRA","Brazil","M","Gold",-14.235004,-51.92528,115
"Athens",2004,"Volleyball","Volleyball","volleyball","ZHANG, Ping","Women","CHN","China","W","Gold",35.86166,104.195397,278
