"City","Year","Sport","Discipline","Event","Athlete","Gender","Country_Code","Country","Event_gender","Medal","latitude","longitude"
"Beijing",2008,"Hockey","Hockey","hockey","CHEN, Qiuqi","Women","CHN","China","W","Silver",35.86166,104.195397
"Beijing",2008,"Hockey","Hockey","hockey","WITTE, Philip","Men","GER","Germany","M","Gold",51.165691,10.451526
"Beijing",2008,"Hockey","Hockey","hockey","CHEN, Zhaoxia","Women","CHN","China","W","Silver",35.86166,104.195397
"Beijing",2008,"Hockey","Hockey","hockey","AYMAR, Luciana","Women","ARG","Argentina","W","Bronze",-38.416097,-63.616672
"Beijing",2008,"Hockey","Hockey","hockey","MARGALOT, Mercedes","Women","ARG","Argentina","W","Bronze",-38.416097,-63.616672
"Beijing",2008,"Hockey","Hockey","hockey","BROOKS, Travis","Men","AUS","Australia","M","Bronze",-25.274398,133.775136
"Beijing",2008,"Hockey","Hockey","hockey","SALA, Albert","Men","ESP","Spain","M","Silver",40.463667,-3.74922
"Beijing",2008,"Hockey","Hockey","hockey","GUEST, David","Men","AUS","Australia","M","Bronze",-25.274398,133.775136
"Beijing",2008,"Hockey","Hockey","hockey","ZHANG, Yimeng","Women","CHN","China","W","Silver",35.86166,104.195397
"Beijing",2008,"Hockey","Hockey","hockey","HAUKE, Tobias","Men","GER","Germany","M","Gold",51.165691,10.451526
"Beijing",2008,"Hockey","Hockey","hockey","ENRIQUE, Sergi","Men","ESP","Spain","M","Silver",40.463667,-3.74922
"Beijing",2008,"Hockey","Hockey","hockey","KORN, Oliver","Men","GER","Germany","M","Gold",51.165691,10.451526
"Beijing",2008,"Hockey","Hockey","hockey","KELLER, Florian","Men","GER","Germany","M","Gold",51.165691,10.451526
"Beijing",2008,"Hockey","Hockey","hockey","FREIXA, Santiago","Men","ESP","Spain","M","Silver",40.463667,-3.74922
"Beijing",2008,"Hockey","Hockey","hockey","SCHOPMAN, Janneke","Women","NED","Netherlands","W","Gold",52.132633,5.291266
"Beijing",2008,"Hockey","Hockey","hockey","BARRIONUEVO, Noel","Women","ARG","Argentina","W","Bronze",-38.416097,-63.616672
"Beijing",2008,"Hockey","Hockey","hockey","MULDER, Eefke","Women","NED","Netherlands","W","Gold",52.132633,5.291266
"Beijing",2008,"Hockey","Hockey","hockey","ARBOS, Eduard","Men","ESP","Spain","M","Silver",40.463667,-3.74922
"Beijing",2008,"Hockey","Hockey","hockey","WESS, Timo","Men","GER","Germany","M","Gold",51.165691,10.451526
"Beijing",2008,"Hockey","Hockey","hockey","MEINERT, Niklas","Men","GER","Germany","M","Gold",51.165691,10.451526
"Beijing",2008,"Hockey","Hockey","hockey","RUSSO, Marine","Women","ARG","Argentina","W","Bronze",-38.416097,-63.616672
"Beijing",2008,"Hockey","Hockey","hockey","PAN, Fengzhen","Women","CHN","China","W","Silver",35.86166,104.195397
"Beijing",2008,"Hockey","Hockey","hockey","CHENG, Hui","Women","CHN","China","W","Silver",35.86166,104.195397
"Beijing",2008,"Hockey","Hockey","hockey","VAN AS, Naomi","Women","NED","Netherlands","W","Gold",52.132633,5.291266
"Beijing",2008,"Hockey","Hockey","hockey","MONTAG, Jan-Marco","Men","GER","Germany","M","Gold",51.165691,10.451526
"Beijing",2008,"Hockey","Hockey","hockey","SMITH, Andrew","Men","AUS","Australia","M","Bronze",-25.274398,133.775136
"Beijing",2008,"Hockey","Hockey","hockey","OLIVA, Roc","Men","ESP","Spain","M","Silver",40.463667,-3.74922
"Beijing",2008,"Hockey","Hockey","hockey","WEISSENBORN, Tibor","Men","GER","Germany","M","Gold",51.165691,10.451526
"Beijing",2008,"Hockey","Hockey","hockey","SMABERS, Minke","Women","NED","Netherlands","W","Gold",52.132633,5.291266
"Beijing",2008,"Hockey","Hockey","hockey","HOOG, Ellen","Women","NED","Netherlands","W","Gold",52.132633,5.291266
"Beijing",2008,"Hockey","Hockey","hockey","TUBAU, Eduard","Men","ESP","Spain","M","Silver",40.463667,-3.74922
"Beijing",2008,"Hockey","Hockey","hockey","DOERNER, Luke","Men","AUS","Australia","M","Bronze",-25.274398,133.775136
"Beijing",2008,"Hockey","Hockey","hockey","HAMMOND, Rob","Men","AUS","Australia","M","Bronze",-25.274398,133.775136
"Beijing",2008,"Hockey","Hockey","hockey","RIBAS, Xavier","Men","ESP","Spain","M","Silver",40.463667,-3.74922
"Beijing",2008,"Hockey","Hockey","hockey","GULLA, Alejandra","Women","ARG","Argentina","W","Bronze",-38.416097,-63.616672
"Beijing",2008,"Hockey","Hockey","hockey","BROWN, Kiel","Men","AUS","Australia","M","Bronze",-25.274398,133.775136
"Beijing",2008,"Hockey","Hockey","hockey","LAMBERT, Stephen","Men","AUS","Australia","M","Bronze",-25.274398,133.775136
"Beijing",2008,"Hockey","Hockey","hockey","KANEVSKY, Giselle","Women","ARG","Argentina","W","Bronze",-38.416097,-63.616672
"Beijing",2008,"Hockey","Hockey","hockey","AICEGA, Magdalena","Women","ARG","Argentina","W","Bronze",-38.416097,-63.616672
"Beijing",2008,"Hockey","Hockey","hockey","AGLIOTTI, Marilyn","Women","NED","Netherlands","W","Gold",52.132633,5.291266
"Beijing",2008,"Judo","Judo","60 - 66kg (half-lightweight)","UCHISHIBA, Masato","Men","JPN","Japan","M","Gold",36.204824,138.252924
"Beijing",2008,"Judo","Judo","57 - 63kg (half-middleweight)","DECOSSE, Lucie","Women","FRA","France","W","Silver",46.227638,2.213749
"Beijing",2008,"Judo","Judo","81 - 90kg (middleweight)","BENIKHLEF, Amar","Men","ALG","Algeria","M","Silver",28.033886,1.659626
"Beijing",2008,"Judo","Judo","81 - 90kg (middleweight)","TSIREKIDZE, Irakli","Men","GEO","Georgia","M","Gold",42.315407,43.356892
"Beijing",2008,"Judo","Judo","48 - 52kg (half-lightweight)","NAKAMURA, Misato","Women","JPN","Japan","W","Bronze",36.204824,138.252924
"Beijing",2008,"Judo","Judo","52 - 57kg (lightweight)","QUINTAVALLE, Giulia","Women","ITA","Italy","W","Gold",41.87194,12.56738
"Beijing",2008,"Judo","Judo","+ 78kg (heavyweight)","ORTIZ, Idalys","Women","CUB","Cuba","W","Bronze",21.521757,-77.781167
"Beijing",2008,"Judo","Judo","52 - 57kg (lightweight)","GRAVENSTIJN, Deborah","Women","NED","Netherlands","W","Silver",52.132633,5.291266
"Beijing",2008,"Judo","Judo","- 48 kg","BERMOY, Yanet","Women","CUB","Cuba","W","Silver",21.521757,-77.781167
"Beijing",2008,"Judo","Judo","73 - 81kg (half-middleweight)","GONTIUK, Roman","Men","UKR","Ukraine","M","Bronze",48.379433,31.16558
"Beijing",2008,"Judo","Judo","- 48 kg","TANI, Ryoko","Women","JPN","Japan","W","Bronze",36.204824,138.252924
"Beijing",2008,"Judo","Judo","90 - 100kg (half-heavyweight)","GROL, Henk","Men","NED","Netherlands","M","Bronze",52.132633,5.291266
"Beijing",2008,"Judo","Judo","60 - 66kg (half-lightweight)","DARBELET, Benjamin","Men","FRA","France","M","Silver",46.227638,2.213749
"Beijing",2008,"Judo","Judo","- 48 kg","PARETO, Paula Belen","Women","ARG","Argentina","W","Bronze",-38.416097,-63.616672
"Beijing",2008,"Judo","Judo","66 - 73kg (lightweight)","WANG, Kichun","Men","KOR","Korea, South","M","Silver",NA,NA
"Beijing",2008,"Judo","Judo","48 - 52kg (half-lightweight)","HADDAD, Soraya","Women","ALG","Algeria","W","Bronze",28.033886,1.659626
"Beijing",2008,"Judo","Judo","63 - 70kg (middleweight)","ROUSEY, Ronda","Women","USA","United States","W","Bronze",37.09024,-95.712891
"Beijing",2008,"Judo","Judo","81 - 90kg (middleweight)","MESBAH, Hesham","Men","EGY","Egypt","M","Bronze",26.820553,30.802498
"Beijing",2008,"Judo","Judo","60 - 66kg (half-lightweight)","PAK, Chol Min","Men","PRK","Korea, North","M","Bronze",NA,NA
"Beijing",2008,"Judo","Judo","90 - 100kg (half-heavyweight)","NAIDAN, Tuvshinbayar","Men","MGL","Mongolia","M","Gold",46.862496,103.846656
"Beijing",2008,"Judo","Judo","- 60 kg","PAISCHER, Ludwig","Men","AUT","Austria","M","Silver",47.516231,14.550072
"Beijing",2008,"Judo","Judo","66 - 73kg (lightweight)","BOQIEV, Rasul","Men","TJK","Tajikistan","M","Bronze",38.861034,71.276093
"Beijing",2008,"Judo","Judo","73 - 81kg (half-middleweight)","CAMILO, Tiago","Men","BRA","Brazil","M","Bronze",-14.235004,-51.92528
"Beijing",2008,"Judo","Judo","90 - 100kg (half-heavyweight)","MIRALIYEV, Movlud","Men","AZE","Azerbaijan","M","Bronze",40.143105,47.576927
"Beijing",2008,"Judo","Judo","73 - 81kg (half-middleweight)","KIM, Jaebum","Men","KOR","Korea, South","M","Silver",NA,NA
"Beijing",2008,"Judo","Judo","66 - 73kg (lightweight)","MAMMADLI, Elnur","Men","AZE","Azerbaijan","M","Gold",40.143105,47.576927
"Beijing",2008,"Judo","Judo","81 - 90kg (middleweight)","ASCHWANDEN, Sergei","Men","SUI","Switzerland","M","Bronze",46.818188,8.227512
"Beijing",2008,"Judo","Judo","- 60 kg","CHOI, Minho","Men","KOR","Korea, South","M","Gold",NA,NA
"Beijing",2008,"Judo","Judo","+ 100kg (heavyweight)","TANGRIEV, Abdullo","Men","UZB","Uzbekistan","M","Silver",41.377491,64.585262
"Beijing",2008,"Judo","Judo","52 - 57kg (lightweight)","XU, Yan","Women","CHN","China","W","Bronze",35.86166,104.195397
"Beijing",2008,"Judo","Judo","63 - 70kg (middleweight)","HERNANDEZ, Anaysi","Women","CUB","Cuba","W","Silver",21.521757,-77.781167
"Beijing",2008,"Judo","Judo","- 60 kg","SOBIROV, Rishod","Men","UZB","Uzbekistan","M","Bronze",41.377491,64.585262
"Beijing",2008,"Judo","Judo","- 48 kg","DUMITRU, Alina Alexandra","Women","ROU","Romania","W","Gold",45.943161,24.96676
"Beijing",2008,"Judo","Judo","73 - 81kg (half-middleweight)","BISCHOF, Ole","Men","GER","Germany","M","Gold",51.165691,10.451526
"Beijing",2008,"Judo","Judo","57 - 63kg (half-middleweight)","TANIMOTO, Ayumi","Women","JPN","Japan","W","Gold",36.204824,138.252924
"Beijing",2008,"Judo","Judo","+ 100kg (heavyweight)","ISHII, Satoshi","Men","JPN","Japan","M","Gold",36.204824,138.252924
"Beijing",2008,"Judo","Judo","+ 100kg (heavyweight)","RINER, Teddy","Men","FRA","France","M","Bronze",46.227638,2.213749
"Beijing",2008,"Judo","Judo","70 - 78kg (half-heavyweight)","CASTILLO, Yalennis","Women","CUB","Cuba","W","Silver",21.521757,-77.781167
"Beijing",2008,"Judo","Judo","70 - 78kg (half-heavyweight)","YANG, Xiuli","Women","CHN","China","W","Gold",35.86166,104.195397
"Beijing",2008,"Judo","Judo","57 - 63kg (half-middleweight)","WON, Ok Im","Women","PRK","Korea, North","W","Bronze",NA,NA
"Beijing",2008,"Judo","Judo","66 - 73kg (lightweight)","GUILHEIRO, Leandro","Men","BRA","Brazil","M","Bronze",-14.235004,-51.92528
"Beijing",2008,"Judo","Judo","+ 78kg (heavyweight)","TONG, Wen","Women","CHN","China","W","Gold",35.86166,104.195397
"Beijing",2008,"Judo","Judo","52 - 57kg (lightweight)","QUADROS, Ketleyn","Women","BRA","Brazil","W","Bronze",-14.235004,-51.92528
"Beijing",2008,"Judo","Judo","- 60 kg","HOUKES, Ruben","Men","NED","Netherlands","M","Bronze",52.132633,5.291266
"Beijing",2008,"Judo","Judo","90 - 100kg (half-heavyweight)","ZHITKEYEV, Askhat","Men","KAZ","Kazakhstan","M","Silver",48.019573,66.923684
"Beijing",2008,"Judo","Judo","70 - 78kg (half-heavyweight)","JEONG, Gyeongmi","Women","KOR","Korea, South","W","Bronze",NA,NA
"Beijing",2008,"Judo","Judo","70 - 78kg (half-heavyweight)","POSSAMAI, Stephanie","Women","FRA","France","W","Bronze",46.227638,2.213749
"Beijing",2008,"Judo","Judo","+ 100kg (heavyweight)","BRAYSON, Oscar","Men","CUB","Cuba","M","Bronze",21.521757,-77.781167
"Beijing",2008,"Judo","Judo","60 - 66kg (half-lightweight)","ARENCIBIA, Yordanis","Men","CUB","Cuba","M","Bronze",21.521757,-77.781167
"Beijing",2008,"Judo","Judo","48 - 52kg (half-lightweight)","AN, Kum Ae","Women","PRK","Korea, North","W","Silver",NA,NA
"Beijing",2008,"Judo","Judo","+ 78kg (heavyweight)","POLAVDER, Lucija","Women","SLO","Slovenia","W","Bronze",46.151241,14.995463
"Beijing",2008,"Judo","Judo","+ 78kg (heavyweight)","TSUKADA, Maki","Women","JPN","Japan","W","Silver",36.204824,138.252924
"Beijing",2008,"Judo","Judo","63 - 70kg (middleweight)","UENO, Masae","Women","JPN","Japan","W","Gold",36.204824,138.252924
"Beijing",2008,"Judo","Judo","48 - 52kg (half-lightweight)","XIAN, Dongmei","Women","CHN","China","W","Gold",35.86166,104.195397
"Beijing",2008,"Judo","Judo","57 - 63kg (half-middleweight)","WILLEBOORDSE, Elisabeth","Women","NED","Netherlands","W","Bronze",52.132633,5.291266
"Beijing",2008,"Judo","Judo","63 - 70kg (middleweight)","BOSCH, Edith","Women","NED","Netherlands","W","Bronze",52.132633,5.291266
"Beijing",2008,"Modern Pentathlon","Modern Pentath.","Individual competition","KRUNGOLCAS, Edvinas","Men","LTU","Lithuania","M","Silver",55.169438,23.881275
"Beijing",2008,"Modern Pentathlon","Modern Pentath.","Individual competition","TERESHUK, Victoria","Women","UKR","Ukraine","W","Bronze",48.379433,31.16558
"Beijing",2008,"Modern Pentathlon","Modern Pentath.","Individual competition","SCHONEBORN, Lena","Women","GER","Germany","W","Gold",51.165691,10.451526
"Beijing",2008,"Modern Pentathlon","Modern Pentath.","Individual competition","ZADNEPROVSKIS, Andrejus","Men","LTU","Lithuania","M","Bronze",55.169438,23.881275
"Beijing",2008,"Modern Pentathlon","Modern Pentath.","Individual competition","MOISEEV, Andrey","Men","RUS","Russia","M","Gold",61.52401,105.318756
"Beijing",2008,"Modern Pentathlon","Modern Pentath.","Individual competition","FELL, Heather","Women","GBR","United Kingdom","W","Silver",55.378051,-3.435973
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","CUMMINS, Anne","Women","USA","United States","W","Gold",37.09024,-95.712891
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","VAN RUMPT, Annemarieke","Women","NED","Netherlands","W","Silver",52.132633,5.291266
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","COPPOLA, Steven","Men","USA","United States","M","Bronze",37.09024,-95.712891
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","VOLPENHEIN, Bryan","Men","USA","United States","M","Bronze",37.09024,-95.712891
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","BARABAS, Eniko","Women","ROU","Romania","W","Bronze",45.943161,24.96676
"Beijing",2008,"Rowing","Rowing","double sculls (2x)","THIELE, Annekatrin","Women","GER","Germany","W","Silver",51.165691,10.451526
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","DE HAAN, Annemiek","Women","NED","Netherlands","W","Silver",52.132633,5.291266
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","SUSANU, Viorica","Women","ROU","Romania","W","Bronze",45.943161,24.96676
"Beijing",2008,"Rowing","Rowing","four without coxswain (4-)","MORTELETTE, Dorian","Men","FRA","France","M","Bronze",46.227638,2.213749
"Beijing",2008,"Rowing","Rowing","single sculls (1x)","NEYKOVA, Rumyana","Women","BUL","Bulgaria","W","Gold",42.733883,25.48583
"Beijing",2008,"Rowing","Rowing","quadruple sculls without coxswain (4x)","COEFFIC, Jonathan","Men","FRA","France","M","Bronze",46.227638,2.213749
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","IGNAT, Doina","Women","ROU","Romania","W","Bronze",45.943161,24.96676
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","SHOOP, Lindsay","Women","USA","United States","W","Gold",37.09024,-95.712891
"Beijing",2008,"Rowing","Rowing","double sculls (2x)","LAVERICK, Elise","Women","GBR","United Kingdom","W","Bronze",55.378051,-3.435973
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","SEITERLE, Dominic","Men","CAN","Canada","M","Gold",56.130366,-106.346771
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","SIEGELAAR, Sarah","Women","NED","Netherlands","W","Silver",52.132633,5.291266
"Beijing",2008,"Rowing","Rowing","pair without coxswain (2-)","SUSANU, Viorica","Women","ROU","Romania","W","Gold",45.943161,24.96676
"Beijing",2008,"Rowing","Rowing","lightweight double sculls (2x)","KOK, Melanie","Women","CAN","Canada","W","Bronze",56.130366,-106.346771
"Beijing",2008,"Rowing","Rowing","double sculls (2x)","JAANSON, Juri","Men","EST","Estonia","M","Silver",58.595272,25.013607
"Beijing",2008,"Rowing","Rowing","lightweight coxless four (4-)","PAWLOWSKI, Lukasz","Men","POL","Poland","M","Silver",51.919438,19.145136
"Beijing",2008,"Rowing","Rowing","four without coxswain (4-)","RONDEAU, Benjamin","Men","FRA","France","M","Bronze",46.227638,2.213749
"Beijing",2008,"Rowing","Rowing","quadruple sculls without coxswain (4x)","KOLBOWICZ, Marek","Men","POL","Poland","M","Gold",51.919438,19.145136
"Beijing",2008,"Rowing","Rowing","four without coxswain (4-)","TRIGGS HODGE, Andrew","Men","GBR","United Kingdom","M","Gold",55.378051,-3.435973
"Beijing",2008,"Rowing","Rowing","lightweight double sculls (2x)","VAN DER KOLK, Kirsten","Women","NED","Netherlands","W","Gold",52.132633,5.291266
"Beijing",2008,"Rowing","Rowing","quadruple sculls without coxswain (4x)","PELTIER, Pierre-Jean","Men","FRA","France","M","Bronze",46.227638,2.213749
"Beijing",2008,"Rowing","Rowing","lightweight double sculls (2x)","STEN, Sanna","Women","FIN","Finland","W","Silver",61.92411,25.748151
"Beijing",2008,"Rowing","Rowing","single sculls (1x)","DRYSDALE, Mahe","Men","NZL","New Zealand","M","Bronze",-40.900557,174.885971
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","LUCY, Tom","Men","GBR","United Kingdom","M","Silver",55.378051,-3.435973
"Beijing",2008,"Rowing","Rowing","quadruple sculls without coxswain (4x)","ZHANG, Yangyang","Women","CHN","China","W","Gold",35.86166,104.195397
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","FRANCIA, Susan","Women","USA","United States","W","Gold",37.09024,-95.712891
"Beijing",2008,"Rowing","Rowing","lightweight double sculls (2x)","RASMUSSEN, Mads Reinholdt","Men","DEN","Denmark","M","Bronze",56.26392,9.501785
"Beijing",2008,"Rowing","Rowing","lightweight coxless four (4-)","RANDA, Pawel","Men","POL","Poland","M","Silver",51.919438,19.145136
"Beijing",2008,"Rowing","Rowing","lightweight double sculls (2x)","CAMERON, Tracy","Women","CAN","Canada","W","Bronze",56.130366,-106.346771
"Beijing",2008,"Rowing","Rowing","quadruple sculls without coxswain (4x)","FLOOD, Debbie","Women","GBR","United Kingdom","W","Silver",55.378051,-3.435973
"Beijing",2008,"Rowing","Rowing","coxless pair (2-)","TWADDLE, Nathan","Men","NZL","New Zealand","M","Bronze",-40.900557,174.885971
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","TANGER, Helen","Women","NED","Netherlands","W","Silver",52.132633,5.291266
"Beijing",2008,"Rowing","Rowing","double sculls (2x)","CRAWSHAY, David","Men","AUS","Australia","M","Gold",-25.274398,133.775136
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","PAPUC, Ioana Cristina","Women","ROU","Romania","W","Bronze",45.943161,24.96676
"Beijing",2008,"Rowing","Rowing","quadruple sculls without coxswain (4x)","JIN, Ziwei","Women","CHN","China","W","Gold",35.86166,104.195397
"Beijing",2008,"Rowing","Rowing","lightweight coxless four (4-)","ANDERSEN, Mads Christian Kruse","Men","DEN","Denmark","M","Gold",56.26392,9.501785
"Beijing",2008,"Rowing","Rowing","lightweight double sculls (2x)","NIEMINEN, Minna","Women","FIN","Finland","W","Silver",61.92411,25.748151
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","EGINGTON, Richard","Men","GBR","United Kingdom","M","Silver",55.378051,-3.435973
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","GEORGESCU, Elena","Women","ROU","Romania","W","Bronze",45.943161,24.96676
"Beijing",2008,"Rowing","Rowing","double sculls (2x)","EVERS-SWINDELL, Georgina","Women","NZL","New Zealand","W","Gold",-40.900557,174.885971
"Beijing",2008,"Rowing","Rowing","four without coxswain (4-)","DESPRES, Julien","Men","FRA","France","M","Bronze",46.227638,2.213749
"Beijing",2008,"Rowing","Rowing","four without coxswain (4-)","HEGERTY, Francis","Men","AUS","Australia","M","Silver",-25.274398,133.775136
"Beijing",2008,"Rowing","Rowing","lightweight coxless four (4-)","PAWELCZAK, Bartlomiej","Men","POL","Poland","M","Silver",51.919438,19.145136
"Beijing",2008,"Rowing","Rowing","lightweight coxless four (4-)","BEARE, Jon","Men","CAN","Canada","M","Bronze",56.130366,-106.346771
"Beijing",2008,"Rowing","Rowing","lightweight coxless four (4-)","BERNATAJTYS, Milosz","Men","POL","Poland","M","Silver",51.919438,19.145136
"Beijing",2008,"Rowing","Rowing","four without coxswain (4-)","CHARDIN, Germain","Men","FRA","France","M","Bronze",46.227638,2.213749
"Beijing",2008,"Rowing","Rowing","four without coxswain (4-)","MCKENZIE-MCHARG, Cameron","Men","AUS","Australia","M","Silver",-25.274398,133.775136
"Beijing",2008,"Rowing","Rowing","coxless pair (2-)","CALDER, David","Men","CAN","Canada","M","Silver",56.130366,-106.346771
"Beijing",2008,"Rowing","Rowing","pair without coxswain (2-)","BICHYK, Yuliya","Women","BLR","Belarus","W","Bronze",53.709807,27.953389
"Beijing",2008,"Rowing","Rowing","lightweight double sculls (2x)","HUNTER, Mark","Men","GBR","United Kingdom","M","Gold",55.378051,-3.435973
"Beijing",2008,"Rowing","Rowing","double sculls (2x)","WELLS, Matthew","Men","GBR","United Kingdom","M","Bronze",55.378051,-3.435973
"Beijing",2008,"Rowing","Rowing","quadruple sculls without coxswain (4x)","OPPELT, Britta","Women","GER","Germany","W","Bronze",51.165691,10.451526
"Beijing",2008,"Rowing","Rowing","lightweight double sculls (2x)","MOUGIOS, Dimitrios","Men","GRE","Greece","M","Silver",39.074208,21.824312
"Beijing",2008,"Rowing","Rowing","pair without coxswain (2-)","GAO, Yulan","Women","CHN","China","W","Silver",35.86166,104.195397
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","SMITH, Colin","Men","GBR","United Kingdom","M","Silver",55.378051,-3.435973
"Beijing",2008,"Rowing","Rowing","lightweight double sculls (2x)","VAN EUPEN, Marit","Women","NED","Netherlands","W","Gold",52.132633,5.291266
"Beijing",2008,"Rowing","Rowing","lightweight coxless four (4-)","BRAMBELL, Iain","Men","CAN","Canada","M","Bronze",56.130366,-106.346771
"Beijing",2008,"Rowing","Rowing","quadruple sculls without coxswain (4x)","LUTZE, Manuela","Women","GER","Germany","W","Bronze",51.165691,10.451526
"Beijing",2008,"Rowing","Rowing","pair without coxswain (2-)","ANDRUNACHE, Georgeta","Women","ROU","Romania","W","Gold",45.943161,24.96676
"Beijing",2008,"Rowing","Rowing","quadruple sculls without coxswain (4x)","VERNON, Annie","Women","GBR","United Kingdom","W","Silver",55.378051,-3.435973
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","HOOPMAN, Beau","Men","USA","United States","M","Bronze",37.09024,-95.712891
"Beijing",2008,"Rowing","Rowing","lightweight coxless four (4-)","EBERT, Thomas","Men","DEN","Denmark","M","Gold",56.26392,9.501785
"Beijing",2008,"Rowing","Rowing","single sculls (1x)","GUERETTE, Michelle","Women","USA","United States","W","Silver",37.09024,-95.712891
"Beijing",2008,"Rowing","Rowing","coxless pair (2-)","BRIDGEWATER, George","Men","NZL","New Zealand","M","Bronze",-40.900557,174.885971
"Beijing",2008,"Rowing","Rowing","quadruple sculls without coxswain (4x)","WASIELEWSKI, Konrad","Men","POL","Poland","M","Gold",51.919438,19.145136
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","ANDRUNACHE, Georgeta","Women","ROU","Romania","W","Bronze",45.943161,24.96676
"Beijing",2008,"Rowing","Rowing","quadruple sculls without coxswain (4x)","GALTAROSSA, Rossano","Men","ITA","Italy","M","Silver",41.87194,12.56738
"Beijing",2008,"Rowing","Rowing","four without coxswain (4-)","RYAN, Matt","Men","AUS","Australia","M","Silver",-25.274398,133.775136
"Beijing",2008,"Rowing","Rowing","double sculls (2x)","EVERS-SWINDELL, Caroline","Women","NZL","New Zealand","W","Gold",-40.900557,174.885971
"Beijing",2008,"Rowing","Rowing","quadruple sculls without coxswain (4x)","TANG, Bin","Women","CHN","China","W","Gold",35.86166,104.195397
"Beijing",2008,"Rowing","Rowing","coxless pair (2-)","FREE, Duncan","Men","AUS","Australia","M","Gold",-25.274398,133.775136
"Beijing",2008,"Rowing","Rowing","quadruple sculls without coxswain (4x)","HOUGHTON, Frances","Women","GBR","United Kingdom","W","Silver",55.378051,-3.435973
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","BOYD, Micah","Men","USA","United States","M","Bronze",37.09024,-95.712891
"Beijing",2008,"Rowing","Rowing","quadruple sculls without coxswain (4x)","AGAMENNONI, Luca","Men","ITA","Italy","M","Silver",41.87194,12.56738
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","DAVIES, Caryn","Women","USA","United States","W","Gold",37.09024,-95.712891
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","WHIPPLE, Mary","Women","USA","United States","W","Gold",37.09024,-95.712891
"Beijing",2008,"Rowing","Rowing","quadruple sculls without coxswain (4x)","RAINERI, Simone","Men","ITA","Italy","M","Silver",41.87194,12.56738
"Beijing",2008,"Rowing","Rowing","double sculls (2x)","ENDREKSON, Tonu","Men","EST","Estonia","M","Silver",58.595272,25.013607
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","INMAN, Josh","Men","USA","United States","M","Bronze",37.09024,-95.712891
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","LOGAN, Elle","Women","USA","United States","W","Gold",37.09024,-95.712891
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","ALLEN, Wyatt","Men","USA","United States","M","Bronze",37.09024,-95.712891
"Beijing",2008,"Rowing","Rowing","coxless pair (2-)","GINN, Drew","Men","AUS","Australia","M","Gold",-25.274398,133.775136
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","MC ELHENNEY, Marcus","Men","USA","United States","M","Bronze",37.09024,-95.712891
"Beijing",2008,"Rowing","Rowing","lightweight coxless four (4-)","PARSONS, Liam","Men","CAN","Canada","M","Bronze",56.130366,-106.346771
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","NETHERCOTT, Acer","Men","GBR","United Kingdom","M","Silver",55.378051,-3.435973
"Beijing",2008,"Rowing","Rowing","lightweight coxless four (4-)","JOERGENSEN, Morten","Men","DEN","Denmark","M","Gold",56.26392,9.501785
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","SCHNOBRICH, Matt","Men","USA","United States","M","Bronze",37.09024,-95.712891
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","PARTRIDGE, Alex","Men","GBR","United Kingdom","M","Silver",55.378051,-3.435973
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","CAFARO, Erin","Women","USA","United States","W","Gold",37.09024,-95.712891
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","HAMILTON, Kyle","Men","CAN","Canada","M","Gold",56.130366,-106.346771
"Beijing",2008,"Rowing","Rowing","double sculls (2x)","BRENNAN, Scott","Men","AUS","Australia","M","Gold",-25.274398,133.775136
